age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34.0,1.0,0,1.0,0,0.050375162749493295,1,0,1.0,6,5,0.14597815292949354,2,0.3967889908256881,2,0.0,0
32.0,3.0,0,1.0,0,0.04628125796969168,1,0,1.0,18,5,0.07547169811320754,2,0.0,0,,0
39.0,1.0,1,1.0,0,0.03460356236829036,1,0,1.0,30,1,0.04634227077126779,5,0.2855504587155963,2,0.0,0
36.0,1.0,1,0.0,0,0.04527456007301915,0,0,1.0,19,8,0.06785832505792784,2,0.0,0,,0
39.0,1.0,1,1.0,0,0.05657642179299607,1,0,1.0,10,2,0.2274081429990069,2,0.20756880733944955,5,0.0,1
33.0,0.0,1,,0,0.2907343525590261,1,0,,23,5,0.13604766633565046,1,0.0,0,,0
34.0,3.0,0,1.0,0,0.043502771774875514,1,0,1.0,7,7,0.08904336312479312,5,0.0,0,,0
42.0,0.0,1,0.0,0,0.060643481295553074,0,0,0.0,8,9,0.12313803376365445,2,0.0,0,,1
46.0,1.0,1,1.0,0,0.05116709842820902,1,0,1.0,31,7,0.010923535253227408,10,0.0,0,,0
32.0,0.0,0,0.0,0,0.053274452691910175,1,1,1.0,20,4,0.04766633565044688,2,0.0,0,,0
27.0,6.0,1,1.0,0,0.04581146561791117,0,0,1.0,16,7,0.017543859649122806,2,0.0,0,,0
35.0,1.0,1,1.0,0,0.045395363820619865,1,0,,8,5,0.15127441244620987,3,0.0,0,,0
53.0,1.0,1,,0,0.05277781506288506,0,0,,17,6,0.06421714664018538,6,0.0,0,,0
29.0,6.0,0,1.0,0,0.0470463483711628,0,0,1.0,30,1,0.1069182389937107,4,0.0,0,,0
35.0,0.0,0,0.0,0,0.04446920175568113,0,0,1.0,29,8,0.220125786163522,6,0.0,0,,0
49.0,0.0,1,0.0,0,0.04563697131582126,0,0,1.0,29,1,0.05329361138695796,1,0.0,0,,0
58.0,0.0,1,0.0,0,0.08779747922846673,0,0,1.0,19,8,0.017874875868917582,2,0.0,0,,0
40.0,0.0,0,0.0,0,0.06273741292063194,0,0,1.0,29,1,0.4862628268785171,1,0.0,0,,1
,10.0,0,,0,0.04446920175568113,0,0,1.0,11,2,0.039390930155577625,3,0.0,0,,0
30.0,10.0,0,0.0,0,0.04492557146883935,1,0,,6,5,0.09433962264150944,1,0.0,0,,0
34.0,1.0,0,1.0,0,0.04873760083757265,0,1,1.0,25,7,0.07778881165177094,5,0.0,0,,0
60.0,4.0,1,1.0,0,0.0471134615642743,0,0,1.0,7,10,0.4574644157563721,1,0.0,0,,0
28.0,10.0,0,0.0,0,0.04446920175568113,0,0,1.0,28,9,0.09599470374048327,2,0.12155963302752296,7,1.0,1
46.0,0.0,1,0.0,0,0.04813358209956913,1,0,1.0,18,3,0.2999006951340616,2,0.2121559633027523,4,2.0,1
49.0,3.0,1,2.0,0,0.044670541335015634,1,0,,27,5,0.1807348560079444,7,0.0,0,,0
59.0,0.0,1,0.0,0,0.14934027731171393,1,0,1.0,21,11,0.02350215160542866,1,0.0,0,,0
44.0,1.0,0,1.0,0,0.044106790512879024,1,1,,14,5,0.03177755710029792,3,0.0,0,,0
33.0,1.0,1,0.0,0,0.045475899652353664,0,0,1.0,21,7,0.066203243958954,4,0.0,0,,0
54.0,4.0,1,1.0,0,0.059757587146481266,1,0,1.0,14,5,0.049983449189010265,1,0.20412844036697247,7,0.0,0
26.0,3.0,1,1.0,0,0.04601280519724568,1,0,,4,7,0.013902681231380335,3,0.0,0,,0
54.0,3.0,1,1.0,0,0.04446920175568113,0,0,0.0,16,4,0.4508440913604767,1,0.1731651376146789,1,0.0,0
48.0,9.0,1,2.0,0,0.1410450866431323,0,0,1.0,21,11,0.20026481297583584,2,0.0,0,,1
30.0,6.0,0,0.0,0,0.03806660313284385,0,1,1.0,21,8,0.5057927838464085,2,0.0,0,,1
29.0,0.0,0,0.0,0,0.05824082898216131,0,0,1.0,12,11,0.07348560079443893,1,0.106651376146789,1,1.0,1
51.0,2.0,1,0.0,0,0.09709936779372087,1,0,1.0,5,5,0.05428666004634227,1,0.0,0,,0
53.0,8.0,1,2.0,0,0.0576233876055355,1,0,1.0,3,12,0.11519364448857995,1,0.0,0,,1
43.0,3.0,1,1.0,0,0.04206654944228937,1,0,1.0,30,7,0.10956636875206884,6,0.0,0,,0
34.0,5.0,1,0.0,0,0.07872377551979168,1,1,1.0,25,9,0.023171135385633892,1,0.0,0,,0
40.0,2.0,1,0.0,0,0.06767694393363848,1,0,1.0,12,5,0.02681231380337637,1,0.0,0,,0
43.0,1.0,1,1.0,0,0.050294626917759495,1,0,,5,5,0.037404832836809,1,0.0,0,,0
33.0,5.0,0,1.0,0,0.04044241016899102,1,1,1.0,25,7,0.05958291956305859,1,0.0,0,,0
66.0,4.0,1,1.0,0,0.1086965275633884,0,0,1.0,13,8,0.02250910294604436,3,0.0,0,,0
44.0,1.0,1,1.0,0,0.04005315364894431,1,0,,7,5,0.05527970870572658,1,0.0,0,,0
33.0,6.0,1,1.0,0,0.04446920175568113,1,0,0.0,22,7,0.0132406487917908,8,0.0,0,,0
31.0,1.0,0,1.0,0,0.04971745345700058,0,0,1.0,13,8,0.10989738497186362,2,0.0,0,,0
71.0,4.0,1,2.0,0,0.10697842981973396,0,0,1.0,16,2,0.029460443561734526,5,0.0,0,,1
,10.0,0,2.0,0,0.09107260305230802,0,0,1.0,20,10,0.10857332009268454,1,0.21100917431192664,3,0.0,1
46.0,8.0,0,0.0,0,0.053932161984402885,0,0,1.0,4,2,0.13042039059913935,1,0.0,0,,0
32.0,6.0,1,1.0,0,0.047891974604367726,1,1,,21,5,0.027143330023171132,2,0.0,0,,0
45.0,3.0,1,1.0,0,0.10305901934202226,0,1,1.0,9,2,0.01357166501158557,2,0.0,0,,0
32.0,0.0,1,1.0,0,0.04916712527348626,1,0,,28,5,0.03508771929824561,2,0.0,0,,0
49.0,3.0,1,2.0,0,0.05083153246265151,1,1,0.0,9,2,0.04899040052962595,3,0.2545871559633027,1,0.0,0
27.0,1.0,0,1.0,0,0.05103287204198601,1,0,1.0,30,7,0.116517709367759,4,0.0,0,,1
46.0,2.0,1,1.0,0,0.054630139192762515,0,0,,16,6,0.12512413108242304,3,0.0,0,,0
37.0,0.0,0,0.0,0,0.053797935598179886,0,0,1.0,28,1,0.07580271433300231,1,0.0,0,,0
30.0,8.0,0,1.0,1,0.034133770016509836,1,0,,28,5,0.027474346242965905,1,0.0,0,,0
44.0,7.0,1,1.0,0,0.04554301284546517,1,1,,14,5,0.1267792121813969,2,0.0,0,,0
45.0,1.0,1,1.0,0,0.04869733292170575,1,0,1.0,30,6,0.03277060575968222,1,0.0,0,,0
27.0,10.0,0,1.0,0,0.047328223782231116,0,0,1.0,27,3,0.12380006620324395,1,0.0,0,,1
57.0,9.0,1,2.0,0,0.04446920175568113,0,0,,9,6,0.0837471036080768,2,0.0,0,,0
66.0,0.0,1,0.0,0,0.07358290492745062,0,0,1.0,7,7,0.09202250910294604,1,0.0,0,,0
40.0,5.0,1,1.0,0,0.047314801143608816,0,0,,7,1,0.056934789804700424,1,0.0,0,,0
48.0,3.0,1,1.0,0,0.04893894041690716,1,0,1.0,14,5,0.006620324395895399,6,0.0,0,,0
33.0,3.0,0,1.0,0,0.10358250224829196,1,0,1.0,20,11,0.2522343594836147,3,0.0,0,,0
42.0,6.0,1,1.0,0,0.047918819881612326,1,0,1.0,12,5,0.31479642502482624,2,0.0,0,,1
47.0,8.0,1,1.0,0,0.08726057368357472,1,0,1.0,3,2,0.1396888447533929,3,0.0,0,,0
27.0,1.0,0,0.0,0,0.08585119662823318,1,0,,29,5,0.07944389275074479,2,0.0,0,,0
,4.0,1,0.0,0,0.04750271808432102,0,0,0.0,6,11,0.04369414101290963,1,0.0,0,,0
50.0,6.0,1,2.0,0,0.0613817264197796,0,0,1.0,18,11,0.05561072492552135,1,0.0,0,,0
46.0,2.0,0,0.0,0,0.06339512221312467,1,0,1.0,19,11,0.029460443561734526,1,0.21788990825688076,8,0.0,0
41.0,5.0,1,1.0,0,0.12562247486610914,1,1,0.0,15,3,0.0979808010592519,6,0.2098623853211009,2,2.0,1
36.0,5.0,0,0.0,0,0.0576233876055355,0,0,1.0,11,11,0.03773584905660377,4,0.12041284403669725,7,0.0,0
49.0,4.0,1,2.0,0,0.04397256412665602,0,0,,4,7,0.061900033101621975,2,0.0,0,,0
46.0,0.0,1,0.0,0,0.04240211540784687,1,1,,27,5,0.034094670638861305,2,0.0,0,,0
,4.0,1,2.0,0,0.05359659601884539,0,0,0.0,24,2,0.1684872558755379,2,0.10321100917431192,7,0.0,0
30.0,1.0,0,0.0,0,0.055193890014899126,1,1,,6,6,0.02879841112214498,18,0.0,0,,0
43.0,0.0,0,1.0,1,0.0288452503993235,1,1,1.0,18,7,0.02383316782522344,4,0.0,0,,0
44.0,3.0,1,1.0,0,0.07833451899974497,1,0,,29,5,0.4078119827871566,2,0.0,0,,0
40.0,3.0,1,2.0,0,0.04578462034066657,1,0,,2,6,0.06256206554121152,5,0.0,0,,0
38.0,3.0,1,2.0,0,0.0903612032053261,1,0,,20,6,0.1059251903343264,5,0.0,0,,0
25.0,8.0,0,0.0,0,0.04907316680313016,0,0,1.0,1,6,0.1234690499834492,1,0.0,0,,1
49.0,0.0,1,0.0,0,0.05590528986188105,1,0,1.0,20,11,0.13373055279708707,1,0.0,0,,0
33.0,3.0,1,2.0,0,0.04514033368679615,1,0,1.0,7,5,0.08010592519033433,2,0.0,0,,0
40.0,0.0,0,0.0,0,0.04446920175568113,0,0,1.0,26,8,0.017874875868917582,7,0.0,0,,0
44.0,3.0,1,2.0,0,0.044603428141904135,1,0,1.0,17,7,0.06355511420059583,1,0.0,0,,0
32.0,3.0,1,1.0,0,0.057220708446866476,1,1,1.0,20,4,0.07116848725587553,4,0.0,0,,0
52.0,0.0,1,0.0,0,0.04446920175568113,1,0,1.0,9,7,0.0638861304203906,1,0.0,0,,0
35.0,0.0,1,0.0,0,0.0468181635145837,1,0,1.0,7,8,0.0837471036080768,2,0.0,0,,0
35.0,1.0,1,1.0,0,0.04099273835250534,1,0,1.0,29,1,0.12479311486262827,1,0.28440366972477066,2,0.0,0
32.0,0.0,1,1.0,0,0.12791774607052253,1,1,,21,5,0.15954981794107911,2,0.0,0,,0
42.0,1.0,1,1.0,0,0.026885545160467646,1,1,,28,5,0.05230056272757365,1,0.0,0,,0
59.0,3.0,1,,0,0.04633494852418088,0,0,,5,6,0.04932141674942072,1,0.0,0,,0
44.0,1.0,0,1.0,0,0.14027999624166118,0,0,1.0,8,8,0.2664680569347898,2,0.0,0,,1
50.0,5.0,1,1.0,0,0.05938175326505685,1,0,1.0,17,4,0.015226746110559415,1,0.0,0,,0
27.0,3.0,0,1.0,0,0.04598595992000108,0,0,1.0,22,7,0.011585567692816948,17,0.0,0,,0
55.0,0.0,1,0.0,0,0.036254546918833314,0,0,1.0,26,8,0.04203905991393578,2,0.0,0,,0
54.0,3.0,1,,0,0.04863021972859425,1,0,0.0,28,1,0.1727904667328699,4,0.29701834862385323,3,1.0,0
31.0,8.0,0,1.0,0,0.04197259097193326,1,0,,26,5,0.05561072492552135,3,0.0,0,,0
56.0,5.0,1,,0,0.07182453926792927,0,0,1.0,8,2,0.13273750413770274,1,0.35091743119266056,1,2.0,0
51.0,7.0,1,0.0,0,0.055650259728057344,0,0,1.0,31,7,0.02416418404501821,3,0.0,0,,0
61.0,3.0,1,2.0,0,0.052858350894618863,1,0,,19,5,0.050976497848394565,2,0.0,0,,0
34.0,1.0,0,1.0,0,0.04587857881102267,1,0,1.0,7,5,0.04700430321085733,2,0.1972477064220184,3,0.0,0
56.0,3.0,1,2.0,0,0.051865075636568635,0,0,,29,5,0.0076133730552797076,1,0.0,0,,0
29.0,10.0,0,,0,0.046415484355914687,0,0,1.0,14,8,0.033432638199271766,1,0.0,0,,0
34.0,0.0,0,0.0,0,0.05276439242426277,1,0,,3,6,0.038066865276398534,4,0.0,0,,0
35.0,6.0,0,1.0,0,0.05873746661118642,1,1,1.0,16,4,0.1069182389937107,1,0.0,0,,0
56.0,5.0,1,1.0,0,0.057690500798647,0,1,1.0,18,8,0.04832836809003641,2,0.0,0,,0
45.0,3.0,1,1.0,0,0.08374384236453201,1,1,1.0,19,11,0.15822575306190004,3,0.13876146788990826,2,0.0,0
31.0,5.0,0,1.0,0,0.03844243701426826,1,0,,28,5,0.025488248924197286,2,0.0,0,,0
37.0,2.0,1,0.0,0,0.045355095904752965,0,0,1.0,18,11,0.3839788149619332,2,0.0,0,,1
43.0,5.0,1,1.0,0,0.04446920175568113,1,0,1.0,17,7,0.22178086726249585,3,0.0,0,,0
40.0,0.0,1,,0,0.05009328733842499,1,0,1.0,10,7,0.11353856338960608,1,0.0,0,,0
44.0,0.0,1,2.0,0,0.1083341163205863,1,0,1.0,22,7,0.23435948361469716,6,0.0,0,,1
38.0,5.0,0,1.0,0,0.044160481067368224,0,0,1.0,20,11,0.014564713670969875,2,0.0,0,,0
58.0,0.0,1,0.0,0,0.06558301230855962,1,1,1.0,17,11,0.09102946044356174,1,0.0,0,,0
,3.0,0,1.0,0,0.045502744929598264,1,0,,16,5,0.07679576299238662,2,0.0,0,,0
53.0,6.0,1,1.0,0,0.06296559777721104,1,0,1.0,18,7,0.02879841112214498,2,0.0,0,,0
36.0,3.0,1,1.0,0,0.043489349136253214,1,1,1.0,18,5,0.0036411784177424688,8,0.0,0,,0
28.0,3.0,1,2.0,0,0.04527456007301915,1,0,1.0,6,5,0.05196954650777888,1,0.3876146788990826,1,0.0,0
45.0,3.0,1,2.0,0,0.04630810324693628,1,1,,16,5,0.0605759682224429,19,0.0,0,,0
32.0,5.0,0,0.0,0,0.06571723869478263,1,0,1.0,19,11,0.03177755710029792,1,0.2098623853211009,1,0.0,0
46.0,5.0,1,1.0,0,0.04284506248238279,1,1,1.0,8,7,0.06951340615690169,4,0.0,0,,0
28.0,3.0,0,1.0,0,0.05876431188843102,1,1,1.0,17,4,0.13306852035749753,1,0.3646788990825688,1,0.0,0
51.0,8.0,1,1.0,0,0.04429470745359123,1,0,1.0,13,5,0.11817279046673287,1,0.41857798165137616,1,0.0,0
51.0,3.0,1,2.0,0,0.06955611334076052,0,0,,17,6,0.008606421714664018,3,0.0,0,,0
30.0,1.0,0,1.0,0,0.10872337284063302,1,0,,4,6,0.031446540880503145,2,0.0,0,,0
39.0,1.0,1,1.0,1,0.04201285888780017,1,0,,14,5,0.06554121151936444,2,0.0,0,,0
28.0,3.0,1,2.0,0,0.053891894068535985,1,0,,26,6,0.10393909301555776,2,0.0,0,,0
31.0,0.0,0,0.0,0,0.06452262385739789,0,0,1.0,13,8,0.08970539556438266,12,0.0,0,,0
31.0,3.0,1,2.0,0,0.04446920175568113,1,1,,12,5,0.018205892088712348,4,0.0,0,,0
38.0,0.0,1,0.0,0,0.04508664313230695,0,0,1.0,29,8,0.021847070506454812,4,0.0,0,,0
31.0,3.0,0,1.0,0,0.052643588676662065,1,0,1.0,14,4,0.3714001986097319,1,0.3853211009174312,1,0.0,0
,4.0,1,1.0,0,0.09922014469604434,0,0,1.0,19,10,0.11221449851042703,3,0.0,0,,1
40.0,0.0,0,0.0,0,0.04446920175568113,1,0,1.0,23,2,0.07414763323402848,2,0.2098623853211009,6,0.0,1
43.0,1.0,1,1.0,0,0.15018590354491887,1,0,1.0,11,8,0.06785832505792784,2,0.0,0,,0
34.0,1.0,0,0.0,0,0.05688514248130898,1,0,1.0,13,4,0.2333664349553128,1,0.0,0,,1
54.0,0.0,1,0.0,0,0.13856189849800676,0,0,1.0,11,3,0.08970539556438266,2,0.0,0,,0
51.0,3.0,1,2.0,0,0.04503295257781775,1,0,1.0,12,5,0.015557762330354188,2,0.393348623853211,3,0.0,0
33.0,3.0,1,1.0,0,0.04829465376303674,0,1,,3,7,0.08705726580602449,1,0.0,0,,0
41.0,1.0,1,0.0,0,0.04446920175568113,0,0,,20,6,0.03012247600132406,1,0.0,0,,0
33.0,0.0,0,0.0,0,0.0870189661883733,0,0,1.0,28,10,0.08010592519033433,2,0.0,0,,0
48.0,5.0,1,1.0,0,0.044576582864659535,0,1,1.0,7,7,0.013902681231380335,1,0.0,0,,0
42.0,7.0,1,0.0,0,0.047368491698098016,1,0,1.0,8,5,0.04634227077126779,3,0.0,0,,0
35.0,0.0,0,0.0,0,0.08440155165702473,0,0,1.0,8,8,0.08109897384971862,2,0.0,0,,0
25.0,5.0,1,1.0,0,0.056469040684017674,1,0,,28,5,0.10724925521350546,1,0.0,0,,0
38.0,3.0,0,2.0,0,0.05104629468060831,1,1,,25,8,0.004303210857332009,1,0.0,0,,0
45.0,2.0,1,1.0,0,0.04775774821814472,1,0,,14,5,0.04038397881496193,3,0.0,0,,0
59.0,0.0,1,0.0,0,0.04446920175568113,1,0,1.0,31,7,0.015888778550148957,8,0.0,0,,0
47.0,0.0,1,,0,0.04648259754902618,0,0,,9,6,0.015888778550148957,1,0.0,0,,0
33.0,0.0,1,0.0,0,0.044522892310170335,1,0,1.0,16,7,0.09301555776233036,5,0.0,0,,0
59.0,0.0,1,2.0,0,0.06765009865639388,0,0,0.0,25,5,0.16418404501820588,4,0.4116972477064221,2,0.0,1
41.0,3.0,1,2.0,0,0.05338183380088858,0,1,1.0,15,7,0.31479642502482624,5,0.0,0,,1
42.0,1.0,1,1.0,0,0.050818109824029206,1,0,1.0,7,7,0.07017543859649122,5,0.0,0,,0
51.0,1.0,1,0.0,0,0.04446920175568113,0,0,1.0,28,8,0.0264812975835816,7,0.0,0,,0
45.0,0.0,1,0.0,0,0.04189205514019946,1,0,1.0,6,5,0.044356173452499176,3,0.0,0,,0
30.0,0.0,1,0.0,0,0.07053596596018845,1,1,1.0,21,11,0.14299900695134066,2,0.20527522935779816,3,1.0,1
33.0,3.0,0,1.0,0,0.11342129635843815,1,0,1.0,6,5,0.039390930155577625,1,0.0,0,,0
43.0,0.0,1,0.0,0,0.2195540999449672,0,0,1.0,18,8,0.010592519033432637,4,0.0,0,,0
37.0,3.0,1,1.0,0,0.058603240224963424,0,0,,16,6,0.13273750413770274,3,0.0,0,,0
,4.0,1,2.0,0,0.04653628810351538,0,0,1.0,15,10,0.03277060575968222,1,0.0,0,,0
43.0,3.0,1,1.0,0,0.052858350894618863,1,0,,30,9,0.05660377358490566,1,0.0,0,,0
52.0,8.0,1,2.0,0,0.047891974604367726,0,1,1.0,10,7,0.12247600132406487,3,0.0,0,,0
44.0,0.0,1,0.0,0,0.05156977758687803,1,0,,4,6,0.04137702747434624,4,0.0,0,,0
56.0,0.0,1,0.0,0,0.04873760083757265,0,1,0.0,9,7,0.08010592519033433,3,0.0,0,,0
,6.0,0,1.0,0,0.07001248305391873,1,0,,29,5,0.034094670638861305,2,0.0,0,,0
43.0,,1,0.0,0,0.07046885276707696,0,0,,19,6,0.12611717974180736,1,0.0,0,,0
54.0,0.0,1,2.0,0,0.09626716419913826,0,1,1.0,20,11,0.033101621979477,3,0.0,0,,0
59.0,1.0,1,2.0,0,0.1008174386920981,0,0,1.0,14,1,0.10095994703740484,1,0.10550458715596332,10,2.0,1
52.0,3.0,1,2.0,0,0.04755640863881021,1,0,1.0,6,5,0.06421714664018538,2,0.19610091743119265,2,0.0,0
31.0,5.0,0,1.0,0,0.05449591280653951,1,0,,26,5,0.17841774246938102,2,0.0,0,,1
53.0,5.0,1,1.0,0,0.04799935571334613,0,1,1.0,18,7,0.04601125455147302,7,0.0,0,,0
,1.0,0,1.0,0,0.04385176037905531,1,0,,19,5,0.006289308176100629,1,0.0,0,,0
57.0,4.0,1,1.0,0,0.04446920175568113,0,1,,30,6,0.033101621979477,2,0.0,0,,0
48.0,1.0,1,1.0,0,0.05209326049314774,1,0,1.0,2,9,0.12380006620324395,2,0.4438073394495413,1,2.0,1
57.0,1.0,1,1.0,0,0.06418705789184037,1,0,1.0,17,11,0.11916583912611718,1,0.0,0,,0
51.0,1.0,1,1.0,0,0.044710809250882534,0,1,1.0,25,7,0.1188348229063224,6,0.0,0,,0
50.0,0.0,1,0.0,0,0.04716715211876351,1,0,1.0,24,7,0.08076795762992386,1,0.0,0,,0
34.0,3.0,1,1.0,0,0.06342196749036925,1,1,,27,5,0.0506454816285998,2,0.0,0,,0
43.0,3.0,1,2.0,0,0.0432208963638072,1,0,,26,5,0.13174445547831845,2,0.0,0,,0
31.0,6.0,1,1.0,0,0.04002630837169971,1,0,,23,5,0.06587222773915923,5,0.0,0,,0
29.0,3.0,1,,0,0.05099260412611911,1,0,1.0,6,5,0.13836477987421386,1,0.4174311926605505,1,0.0,0
39.0,3.0,1,2.0,0,0.053784512959557586,1,0,1.0,21,11,0.0132406487917908,1,0.0,0,,0
36.0,0.0,0,0.0,0,0.08213312572985597,1,0,,30,5,0.11717974180734855,4,0.0,0,,0
38.0,8.0,0,0.0,0,0.04446920175568113,0,0,1.0,6,2,0.011585567692816948,2,0.0,0,,0
56.0,0.0,1,0.0,0,0.08418678943906792,1,0,0.0,18,5,0.10625620655412116,1,0.0,0,,0
41.0,9.0,1,2.0,0,0.04476449980537174,1,0,1.0,18,11,0.07745779543197617,3,0.14564220183486234,4,1.0,0
47.0,1.0,1,1.0,0,0.06013342102790566,1,0,1.0,30,4,0.31909963588215823,1,0.10091743119266056,5,0.0,1
38.0,0.0,0,0.0,0,0.04493899410746165,1,0,1.0,17,4,0.050314465408805034,1,0.3142201834862385,3,0.0,0
,4.0,1,1.0,0,0.15593079287526346,0,0,0.0,6,4,0.22409798080105925,1,0.13646788990825687,11,2.0,0
37.0,6.0,1,1.0,0,0.1083609615978309,1,0,1.0,20,11,0.0605759682224429,2,0.0,0,,0
44.0,0.0,0,0.0,0,0.026845277244600743,1,1,1.0,15,5,0.033101621979477,10,0.0,0,,0
33.0,3.0,0,1.0,0,0.053824780875424486,0,0,1.0,6,2,0.28334988414432305,2,0.0,0,,1
53.0,1.0,1,1.0,0,0.04755640863881021,0,1,1.0,13,8,0.035749751737835164,2,0.0,0,,0
69.0,4.0,1,0.0,0,0.050818109824029206,0,0,1.0,7,7,0.035749751737835164,1,0.09059633027522936,1,0.0,0
46.0,1.0,1,1.0,0,0.06362330706970376,1,0,,14,5,0.009268454154253558,3,0.0,0,,0
30.0,0.0,0,0.0,0,0.04716715211876351,1,0,1.0,17,3,0.10625620655412116,2,0.0,0,,1
31.0,7.0,0,1.0,0,0.059046187299499335,0,0,1.0,20,11,0.1343925852366766,1,0.0,0,,0
38.0,0.0,1,0.0,0,0.10265634018335323,1,0,1.0,20,11,0.21052631578947367,1,0.0,0,,0
34.0,6.0,1,1.0,0,0.045059797855062346,0,0,,9,6,0.03773584905660377,1,0.0,0,,0
48.0,,1,,0,0.04830807640165904,0,0,1.0,30,7,0.05362462760675273,2,0.0,0,,0
46.0,3.0,1,2.0,0,0.047368491698098016,0,0,1.0,2,2,0.055941741145316116,1,0.0,0,,0
42.0,5.0,1,1.0,0,0.047341646420853416,1,0,,28,5,0.005627275736511089,24,0.0,0,,0
41.0,3.0,1,1.0,0,0.04907316680313016,1,0,,14,5,0.028136378682555446,7,0.0,0,,0
33.0,3.0,1,1.0,0,0.043435658581764,1,0,1.0,28,7,0.04865938430983118,3,0.0,0,,0
39.0,3.0,1,2.0,0,0.058509281754607324,0,0,,19,6,0.035749751737835164,4,0.0,0,,0
27.0,10.0,0,1.0,0,0.06548905383820351,0,0,1.0,30,1,0.0529625951671632,5,0.0,0,,0
26.0,0.0,0,0.0,0,0.05241540382008295,0,0,0.0,29,1,0.04667328699106256,2,0.18922018348623854,1,1.0,0
38.0,0.0,0,0.0,0,0.04586515617240037,1,0,1.0,6,5,0.1992717643164515,3,0.0,0,,1
48.0,3.0,1,1.0,0,0.04446920175568113,1,0,,26,5,0.033432638199271766,1,0.0,0,,0
54.0,6.0,1,1.0,0,0.044173903705990517,0,1,1.0,9,7,0.02681231380337637,1,0.0,0,,0
51.0,6.0,1,1.0,0,0.04446920175568113,0,0,1.0,18,7,0.14399205561072492,3,0.0,0,,0
47.0,1.0,1,1.0,0,0.045435631736486765,0,0,,29,5,0.09069844422376697,1,0.0,0,,0
53.0,1.0,1,1.0,0,0.04581146561791117,0,0,1.0,13,8,0.06653426017874876,4,0.0,0,,0
35.0,3.0,1,2.0,0,0.04875102347619495,1,0,1.0,16,7,0.07183051969546507,1,0.0,0,,0
58.0,0.0,1,0.0,0,0.1698232238493443,1,0,0.0,18,11,0.015888778550148957,3,0.19839449541284404,3,1.0,0
52.0,0.0,1,0.0,0,0.04514033368679615,1,0,,12,6,0.0264812975835816,3,0.0,0,,0
57.0,4.0,1,1.0,1,0.04489872619159475,1,0,1.0,15,5,0.15623965574313142,3,0.0,0,,0
52.0,0.0,1,0.0,0,0.13738070629924432,0,0,1.0,20,11,0.12148295266468055,1,0.0,0,,0
35.0,0.0,0,0.0,0,0.05296573200359727,1,0,1.0,17,4,0.04104601125455147,3,0.0,0,,0
48.0,1.0,1,1.0,0,0.1017167554797922,1,0,,13,5,0.07149950347567031,2,0.0,0,,0
46.0,2.0,1,0.0,0,0.07483121031932458,0,0,0.0,14,7,0.0132406487917908,14,0.0,0,,0
39.0,6.0,1,1.0,0,0.07091179984161286,1,0,,8,6,0.008606421714664018,1,0.4644495412844037,2,2.0,0
38.0,7.0,1,0.0,0,0.0647776539912216,0,0,1.0,7,5,0.10791128765309499,1,0.393348623853211,1,0.0,0
34.0,2.0,1,1.0,0,0.10700527509697856,1,0,,30,8,0.007944389275074478,1,0.0,0,,0
47.0,2.0,1,2.0,0,0.05343552435537778,0,0,1.0,12,5,0.299238662694472,1,0.0,0,,0
35.0,0.0,1,0.0,0,0.05318049422155408,0,0,1.0,16,4,0.0572658060244952,1,0.0,0,,0
46.0,3.0,1,2.0,0,0.0505362344129609,1,0,,9,5,0.036080767957629926,4,0.0,0,,0
27.0,5.0,0,1.0,0,0.042522919155447585,1,0,0.0,15,5,0.09433962264150944,8,0.0,0,,0
31.0,3.0,1,1.0,0,0.037784727721775546,1,0,1.0,21,7,0.11684872558755377,1,0.0,0,,0
31.0,0.0,0,0.0,0,0.04446920175568113,0,0,1.0,28,8,0.01125455147302218,16,0.0,0,,0
46.0,5.0,1,1.0,0,0.04476449980537174,1,0,1.0,7,8,0.13571665011585568,4,0.0,0,,0
31.0,5.0,1,1.0,0,0.07539496114146119,1,0,1.0,20,11,0.0837471036080768,2,0.0,0,,0
33.0,0.0,1,0.0,0,0.06342196749036925,1,0,,19,8,0.1575637206223105,1,0.0,0,,1
42.0,9.0,1,2.0,0,0.046415484355914687,0,0,1.0,20,8,0.08209202250910294,2,0.0,0,,0
33.0,0.0,0,2.0,0,0.11019986308908604,1,0,,20,5,0.04865938430983118,1,0.0,0,,0
40.0,9.0,1,2.0,0,0.06905947571173543,0,0,1.0,6,2,0.06918238993710693,4,0.0,0,,0
51.0,3.0,1,2.0,0,0.09448195326237233,0,1,1.0,27,8,0.038066865276398534,12,0.0,0,,0
31.0,8.0,1,0.0,0,0.05240198118146065,0,0,1.0,21,11,0.05196954650777888,2,0.0,0,,0
62.0,4.0,1,0.0,0,0.04446920175568113,0,0,1.0,13,11,0.0738166170142337,2,0.0,0,,1
,10.0,0,1.0,0,0.05128790217580972,1,0,0.0,18,5,0.00264812975835816,3,0.430045871559633,1,1.0,0
48.0,8.0,1,1.0,0,0.05543549751010054,0,0,1.0,14,1,0.16981132075471694,1,0.3245412844036697,4,2.0,1
41.0,1.0,1,1.0,0,0.04914027999624166,1,0,1.0,7,5,0.07315458457464416,2,0.3165137614678899,2,0.0,0
43.0,0.0,1,0.0,0,0.04837518959477054,1,0,,9,5,0.04832836809003641,2,0.0,0,,0
